DateTime,Day,Weekday,Hour,Rented Bike Count,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm)
2017-12-12 20:00:00,12,3,20,260,"-8,4",42,1,2000,-19,0,0,0
2017-12-12 21:00:00,12,3,21,270,"-8,8",43,"1,4",1999,"-19,1",0,0,0
2017-12-12 22:00:00,12,3,22,256,-9,45,"1,3",1999,"-18,7",0,0,0
2017-12-12 23:00:00,12,3,23,173,"-9,3",47,"2,1",2000,"-18,5",0,0,0
2018-01-01 00:00:00,1,2,0,206,"-3,2",40,"0,5",1358,"-14,9",0,0,0
2018-01-01 01:00:00,1,2,1,230,"-3,3",41,"0,7",2000,"-14,7",0,0,0
2018-01-01 02:00:00,1,2,2,178,"-3,7",42,"0,9",2000,"-14,7",0,0,0
2018-01-01 03:00:00,1,2,3,119,-4,44,1,2000,"-14,4",0,0,0
2018-01-01 04:00:00,1,2,4,62,"-4,2",53,"1,1",1994,"-12,3",0,0,0
2018-01-01 05:00:00,1,2,5,61,"-4,4",54,"0,8",1786,"-12,3",0,0,0
2018-01-01 06:00:00,1,2,6,65,"-4,5",51,"1,1",2000,"-13,1",0,0,0
2018-01-01 07:00:00,1,2,7,81,"-4,7",56,"1,1",2000,"-12,1",0,0,0
2018-01-01 08:00:00,1,2,8,89,-5,55,1,2000,"-12,6",0,0,0
2018-01-01 09:00:00,1,2,9,121,"-4,3",39,"0,7",1973,"-16,2","0,15",0,0
2018-01-01 10:00:00,1,2,10,139,"-1,6",32,"0,8",1766,"-16,1","0,53",0,0
2018-01-01 11:00:00,1,2,11,169,"0,1",27,"2,2",1874,"-16,7","0,84",0,0
2018-01-01 12:00:00,1,2,12,225,"1,5",20,"2,8",1992,-19,"1,03",0,0
2018-01-01 13:00:00,1,2,13,248,"2,4",22,"2,3",1921,"-17,2","1,1",0,0
2018-01-01 14:00:00,1,2,14,298,"3,7",24,"2,1",1906,-15,"1,01",0,0
2018-01-01 15:00:00,1,2,15,344,3,27,"2,9",1715,"-14,2","0,78",0,0
2018-01-01 16:00:00,1,2,16,310,3,28,"2,5",1864,"-13,7","0,51",0,0
2018-01-01 17:00:00,1,2,17,271,"1,8",33,"3,3",1913,"-12,8","0,18",0,0
2018-01-01 18:00:00,1,2,18,218,"0,8",34,"1,9",1887,"-13,3","0,01",0,0
2018-01-01 19:00:00,1,2,19,125,"-0,1",39,"1,3",1911,"-12,4",0,0,0
2018-01-01 20:00:00,1,2,20,206,"-0,3",40,"1,2",1936,"-12,2",0,0,0
2018-01-01 21:00:00,1,2,21,203,"-0,9",44,"1,2",1871,"-11,6",0,0,0
2018-01-01 22:00:00,1,2,22,168,"-1,3",48,"0,8",1927,"-10,9",0,0,0
2018-01-01 23:00:00,1,2,23,154,"-1,6",51,"0,7",1882,"-10,4",0,0,0
2018-01-02 00:00:00,2,3,0,122,"-5,2",56,"1,4",1996,"-12,6",0,0,"1,6"
2018-01-02 01:00:00,2,3,1,149,"-5,4",54,"1,7",1996,"-13,2",0,0,"1,6"
2018-01-02 02:00:00,2,3,2,103,"-5,5",53,"2,1",1980,"-13,5",0,0,"1,6"
2018-01-02 03:00:00,2,3,3,81,"-6,2",57,"1,6",1874,"-13,3",0,0,"1,6"
2018-01-02 04:00:00,2,3,4,37,"-7,1",56,"1,8",1841,"-14,4",0,0,"1,6"
2018-01-02 05:00:00,2,3,5,51,"-7,8",65,"2,3",1737,"-13,2",0,0,"1,6"
2018-01-02 06:00:00,2,3,6,95,"-8,1",59,"0,7",1915,"-14,7",0,0,"1,6"
2018-01-02 07:00:00,2,3,7,244,"-8,7",64,"0,5",1972,"-14,2",0,0,"1,6"
2018-01-02 08:00:00,2,3,8,459,"-8,6",59,1,1948,"-15,1","0,01",0,"1,6"
2018-01-02 09:00:00,2,3,9,259,"-7,9",50,"0,6",1805,"-16,5","0,23",0,"1,6"
2018-01-02 10:00:00,2,3,10,168,-5,41,"0,5",1799,"-16,2","0,64",0,"1,5"
2018-01-02 11:00:00,2,3,11,194,"-2,6",33,"1,5",1830,"-16,6","0,95",0,"1,4"
2018-01-02 12:00:00,2,3,12,240,"-1,1",31,"1,3",1869,"-16,1","1,2",0,"1,3"
2018-01-02 13:00:00,2,3,13,233,"0,3",28,"3,1",1988,"-16,1","1,3",0,1
2018-01-02 14:00:00,2,3,14,256,"0,8",23,"3,2",2000,-18,"1,29",0,"0,5"
2018-01-02 15:00:00,2,3,15,293,"0,7",25,3,1987,"-17,1","1,12",0,0
2018-01-02 16:00:00,2,3,16,268,"1,1",26,"2,1",1957,"-16,3","0,82",0,0
2018-01-02 17:00:00,2,3,17,341,"0,3",26,"2,4",1977,-17,"0,45",0,0
2018-01-02 18:00:00,2,3,18,542,-1,28,"1,9",2000,"-17,2","0,08",0,0
2018-01-02 19:00:00,2,3,19,344,"-1,8",32,"1,5",2000,"-16,3",0,0,0
2018-01-02 20:00:00,2,3,20,263,"-2,4",36,1,2000,"-15,4",0,0,0
2018-01-02 21:00:00,2,3,21,257,"-3,2",47,"1,8",1917,"-12,9",0,0,0
2018-01-02 22:00:00,2,3,22,235,"-3,9",52,"1,2",1871,"-12,3",0,0,0
2018-01-02 23:00:00,2,3,23,143,"-4,5",55,"0,4",1908,"-12,1",0,0,0
2018-01-03 00:00:00,3,4,0,71,2,96,"1,3",1894,"1,4",0,2,0
2018-01-03 01:00:00,3,4,1,147,"2,1",97,"0,2",859,"1,6",0,0,0
2018-01-03 02:00:00,3,4,2,180,2,97,1,580,"1,5",0,0,0
2018-01-03 03:00:00,3,4,3,92,"1,6",97,"2,3",469,"1,1",0,"0,1",0
2018-01-03 04:00:00,3,4,4,28,"1,6",97,"1,1",636,"1,1",0,0,0
2018-01-03 05:00:00,3,4,5,11,"2,2",97,"2,9",362,"1,7",0,0,0
2018-01-03 06:00:00,3,4,6,33,3,96,"2,7",303,"2,4",0,"0,4",0
2018-01-03 07:00:00,3,4,7,61,"2,6",89,"4,3",320,"0,9",0,0,0
2018-01-03 08:00:00,3,4,8,148,"1,5",80,"3,2",1246,"-1,5","0,04",0,0
2018-01-03 09:00:00,3,4,9,160,"0,1",78,"4,9",615,"-3,2","0,09",0,0
2018-01-03 10:00:00,3,4,10,191,"0,1",53,"5,3",1022,"-8,3","1,12",0,0
2018-01-03 11:00:00,3,4,11,239,"0,8",52,"4,6",1035,"-7,9","2,2",0,0
2018-01-03 12:00:00,3,4,12,311,"0,5",46,"4,7",1172,"-9,8","2,49",0,0
2018-01-03 13:00:00,3,4,13,358,"1,4",37,4,1681,"-11,7","2,95",0,0
2018-01-03 14:00:00,3,4,14,375,"1,2",36,6,1430,"-12,2","2,86",0,0
2018-01-03 15:00:00,3,4,15,458,"1,6",35,"4,5",1567,"-12,2","2,54",0,0
2018-01-03 16:00:00,3,4,16,460,"1,4",33,"4,8",1480,"-13,1","1,98",0,0
2018-01-03 17:00:00,3,4,17,423,"0,4",37,"5,2",1366,"-12,6","1,23",0,0
2018-01-03 18:00:00,3,4,18,317,"-0,8",40,"4,7",1429,"-12,7","0,43",0,0
2018-01-03 19:00:00,3,4,19,231,"-1,7",45,"3,3",1375,"-12,1","0,01",0,0
2018-01-03 20:00:00,3,4,20,246,"-2,2",49,"3,5",1325,"-11,4",0,0,0
2018-01-03 21:00:00,3,4,21,212,-3,50,"3,7",1301,"-11,9",0,0,0
2018-01-03 22:00:00,3,4,22,190,"-3,6",52,"3,7",1277,-12,0,0,0
2018-01-03 23:00:00,3,4,23,190,-4,52,"3,4",1272,"-12,4",0,0,0
2018-01-04 00:00:00,4,5,0,579,"12,1",70,"0,8",1050,"6,7",0,0,0
2018-01-04 01:00:00,4,5,1,453,"11,7",74,"0,5",979,"7,2",0,0,0
2018-01-04 02:00:00,4,5,2,322,"11,7",72,"0,6",915,"6,8",0,0,0
2018-01-04 03:00:00,4,5,3,221,"11,9",71,"0,7",853,"6,7",0,0,0
2018-01-04 04:00:00,4,5,4,147,"12,1",69,"0,3",827,"6,5",0,0,0
2018-01-04 05:00:00,4,5,5,96,"12,3",65,"0,5",1085,"5,8",0,0,0
2018-01-04 06:00:00,4,5,6,110,"12,4",61,"0,4",1131,5,0,0,0
2018-01-04 07:00:00,4,5,7,169,"12,5",62,"0,4",1003,"5,4",0,0,0
2018-01-04 08:00:00,4,5,8,342,"12,9",64,"1,5",778,"6,2","0,06",0,0
2018-01-04 09:00:00,4,5,9,485,"13,5",66,"1,8",934,"7,2","0,16",0,0
2018-01-04 10:00:00,4,5,10,566,"14,7",61,2,945,"7,2","0,64",0,0
2018-01-04 11:00:00,4,5,11,737,"16,7",55,"2,1",1182,"7,6","1,37",0,0
2018-01-04 12:00:00,4,5,12,926,18,53,"3,1",1350,"8,2","1,53",0,0
2018-01-04 13:00:00,4,5,13,1156,"17,9",60,"2,2",1248,10,"0,86",0,0
2018-01-04 14:00:00,4,5,14,1201,"17,5",67,"2,1",832,"11,2","0,42",0,0
2018-01-04 15:00:00,4,5,15,1349,"18,2",63,"2,2",687,11,"0,72",0,0
2018-01-04 16:00:00,4,5,16,1409,"18,2",69,"3,2",625,"12,4","0,87",0,0
2018-01-04 17:00:00,4,5,17,1362,18,72,"1,8",559,"12,8","0,47",0,0
2018-01-04 18:00:00,4,5,18,1296,"17,7",75,"2,1",519,"13,2","0,12",0,0
2018-01-04 19:00:00,4,5,19,1066,"17,4",79,"2,3",614,"13,7","0,03",0,0
2018-01-04 20:00:00,4,5,20,984,"17,1",80,"1,5",480,"13,6",0,0,0
2018-01-04 21:00:00,4,5,21,983,"16,9",81,"1,9",472,"13,6",0,0,0
2018-01-04 22:00:00,4,5,22,841,"16,7",83,"2,4",416,"13,7",0,0,0
2018-01-04 23:00:00,4,5,23,588,"16,3",82,"1,3",480,"13,2",0,0,0
2018-01-05 00:00:00,5,6,0,782,"18,3",78,"0,8",349,"14,3",0,0,0
2018-01-05 01:00:00,5,6,1,705,"18,3",83,"1,1",451,"15,3",0,0,0
2018-01-05 02:00:00,5,6,2,534,"18,2",85,"0,8",355,"15,6",0,0,0
2018-01-05 03:00:00,5,6,3,343,"18,1",85,1,284,"15,5",0,0,0
2018-01-05 04:00:00,5,6,4,187,18,85,"0,3",275,"15,4",0,0,0
2018-01-05 05:00:00,5,6,5,166,18,85,"0,8",346,"15,4",0,0,0
2018-01-05 06:00:00,5,6,6,306,"17,8",85,"0,6",265,"15,2",0,0,0
2018-01-05 07:00:00,5,6,7,614,18,82,"0,7",264,"14,8","0,11",0,0
2018-01-05 08:00:00,5,6,8,1067,"18,8",76,"0,6",301,"14,4","0,36",0,0
2018-01-05 09:00:00,5,6,9,1024,"20,7",67,"1,1",464,"14,3","1,3",0,0
2018-01-05 10:00:00,5,6,10,1002,"22,2",61,"1,2",531,"14,3","1,72",0,0
2018-01-05 11:00:00,5,6,11,1117,"22,7",63,"1,1",605,"15,2","1,36",0,0
2018-01-05 12:00:00,5,6,12,1315,"22,1",67,"2,7",462,"15,6","0,81",0,0
2018-01-05 13:00:00,5,6,13,1493,23,63,"3,1",494,"15,5","1,92",0,0
2018-01-05 14:00:00,5,6,14,1536,23,64,"2,8",520,"15,8","1,59",0,0
2018-01-05 15:00:00,5,6,15,1639,"23,1",61,"2,5",556,"15,1","1,5",0,0
2018-01-05 16:00:00,5,6,16,1759,"22,6",63,"3,1",551,"15,1","0,88",0,0
2018-01-05 17:00:00,5,6,17,1898,22,65,"2,4",589,"15,1","0,47",0,0
2018-01-05 18:00:00,5,6,18,2082,"21,6",67,2,584,"15,2","0,24",0,0
2018-01-05 19:00:00,5,6,19,1696,"21,2",68,"1,5",610,15,"0,16",0,0
2018-01-05 20:00:00,5,6,20,1656,"20,6",72,"1,3",587,"15,3",0,0,0
2018-01-05 21:00:00,5,6,21,1644,"20,2",74,"1,3",554,"15,4",0,0,0
2018-01-05 22:00:00,5,6,22,1400,"19,9",75,"0,8",516,"15,3",0,0,0
2018-01-05 23:00:00,5,6,23,855,"19,8",73,"0,9",442,"14,8",0,0,0
2018-01-06 00:00:00,6,7,0,963,"20,1",63,"1,1",1698,"12,8",0,0,0
2018-01-06 01:00:00,6,7,1,776,"19,5",65,"0,4",1662,"12,7",0,0,0
2018-01-06 02:00:00,6,7,2,554,19,72,"1,4",1258,"13,8",0,0,0
2018-01-06 03:00:00,6,7,3,366,"18,6",72,"1,4",1340,"13,4",0,0,0
2018-01-06 04:00:00,6,7,4,265,"18,1",76,"1,8",561,"13,7",0,0,0
2018-01-06 05:00:00,6,7,5,306,"17,8",75,1,1210,"13,3",0,0,0
2018-01-06 06:00:00,6,7,6,672,"17,5",76,"1,2",1161,"13,2","0,05",0,0
2018-01-06 07:00:00,6,7,7,1421,"18,1",64,"0,6",923,"11,1","0,47",0,0
2018-01-06 08:00:00,6,7,8,2149,"20,6",55,"0,7",1200,"11,2","1,21",0,0
2018-01-06 09:00:00,6,7,9,1219,"23,1",52,"1,7",1012,"12,6","1,88",0,0
2018-01-06 10:00:00,6,7,10,862,"25,3",45,"1,3",1371,"12,5","2,45",0,0
2018-01-06 11:00:00,6,7,11,1036,"26,8",38,"2,6",1879,"11,2","2,99",0,0
2018-01-06 12:00:00,6,7,12,1076,"28,2",34,"2,6",1867,"10,8","3,26",0,0
2018-01-06 13:00:00,6,7,13,1093,"29,4",33,"2,2",1535,"11,4","3,3",0,0
2018-01-06 14:00:00,6,7,14,1071,"29,6",31,"3,7",1988,"10,6","3,25",0,0
2018-01-06 15:00:00,6,7,15,1235,"29,9",36,"3,3",1866,"13,2","2,94",0,0
2018-01-06 16:00:00,6,7,16,1488,"29,9",34,"3,2",1912,"12,3","2,46",0,0
2018-01-06 17:00:00,6,7,17,2123,"29,2",35,"4,3",1967,"12,1","1,87",0,0
2018-01-06 18:00:00,6,7,18,3088,"28,5",36,3,1981,"11,9","1,21",0,0
2018-01-06 19:00:00,6,7,19,2505,"26,8",35,"1,9",2000,10,"0,54",0,0
2018-01-06 20:00:00,6,7,20,2163,25,39,"2,8",2000,10,"0,06",0,0
2018-01-06 21:00:00,6,7,21,2066,"23,5",44,"1,6",2000,"10,5",0,0,0
2018-01-06 22:00:00,6,7,22,1991,"22,7",44,"1,5",2000,"9,8",0,0,0
2018-01-06 23:00:00,6,7,23,1440,"21,8",49,"1,6",1965,"10,6",0,0,0
2018-01-07 00:00:00,7,1,0,865,"22,6",88,"0,2",1259,"20,5",0,0,0
2018-01-07 01:00:00,7,1,1,740,"22,7",87,"0,5",1072,"20,4",0,0,0
2018-01-07 02:00:00,7,1,2,586,"22,7",87,"0,5",1187,"20,4",0,0,0
2018-01-07 03:00:00,7,1,3,368,"22,7",86,"0,7",1455,"20,2",0,0,0
2018-01-07 04:00:00,7,1,4,211,"22,7",85,"0,7",1547,20,0,0,0
2018-01-07 05:00:00,7,1,5,54,"22,6",86,"0,5",1076,"20,1",0,"0,1",0
2018-01-07 06:00:00,7,1,6,60,"22,3",93,"0,6",1262,"21,1","0,01","0,4",0
2018-01-07 07:00:00,7,1,7,25,"22,1",89,"0,5",1617,"20,1","0,08","0,5",0
2018-01-07 08:00:00,7,1,8,20,"22,1",93,"0,5",805,"20,9","0,14",1,0
2018-01-07 09:00:00,7,1,9,9,"22,1",94,"0,9",624,21,"0,22","1,5",0
2018-01-07 10:00:00,7,1,10,13,"21,6",97,"0,5",266,21,"0,13",12,0
2018-01-07 11:00:00,7,1,11,11,"21,2",97,"1,2",105,"20,6","0,15","18,5",0
2018-01-07 12:00:00,7,1,12,9,"21,1",97,"1,2",653,"20,5","0,17","7,5",0
2018-01-07 13:00:00,7,1,13,30,"21,2",97,"1,1",760,"20,6","0,2","3,5",0
2018-01-07 14:00:00,7,1,14,14,"21,5",97,"0,7",1522,"20,9","0,29",1,0
2018-01-07 15:00:00,7,1,15,51,"21,8",97,"0,7",324,"21,2","0,14","5,5",0
2018-01-07 16:00:00,7,1,16,41,"22,2",97,"1,1",1745,"21,6","0,25",1,0
2018-01-07 17:00:00,7,1,17,25,"22,4",96,"0,4",1661,"21,7","0,21","1,5",0
2018-01-07 18:00:00,7,1,18,17,"22,2",96,"1,2",673,"21,5","0,09","3,5",0
2018-01-07 19:00:00,7,1,19,18,"21,9",96,"1,2",509,"21,2","0,01","5,5",0
2018-01-07 20:00:00,7,1,20,16,"21,9",97,"1,1",534,"21,3",0,6,0
2018-01-07 21:00:00,7,1,21,17,"21,8",97,"0,6",692,"21,2",0,"3,5",0
2018-01-07 22:00:00,7,1,22,16,"21,7",97,"0,7",540,"21,1",0,"3,5",0
2018-01-07 23:00:00,7,1,23,15,"21,5",97,"1,5",523,"20,9",0,5,0
2018-01-08 00:00:00,8,2,0,875,"30,5",68,"1,9",2000,"23,9",0,0,0
2018-01-08 01:00:00,8,2,1,724,"29,9",70,1,2000,"23,8",0,0,0
2018-01-08 02:00:00,8,2,2,501,"29,5",69,"0,8",2000,"23,2",0,0,0
2018-01-08 03:00:00,8,2,3,362,"29,1",64,"0,5",1997,"21,5",0,0,0
2018-01-08 04:00:00,8,2,4,250,"28,5",69,"0,3",2000,"22,2",0,0,0
2018-01-08 05:00:00,8,2,5,315,"28,3",68,"0,3",2000,"21,8",0,0,0
2018-01-08 06:00:00,8,2,6,622,"27,8",73,"0,9",1971,"22,5","0,01",0,0
2018-01-08 07:00:00,8,2,7,1061,"28,2",68,"0,5",1748,"21,7","0,27",0,0
2018-01-08 08:00:00,8,2,8,1550,"30,3",59,"0,8",1920,"21,3","1,02",0,0
2018-01-08 09:00:00,8,2,9,853,"32,4",53,"0,7",1264,"21,5","1,69",0,0
2018-01-08 10:00:00,8,2,10,540,"34,3",45,1,1919,"20,6","2,31",0,0
2018-01-08 11:00:00,8,2,11,521,"35,8",41,"1,6",1795,"20,4","2,77",0,0
2018-01-08 12:00:00,8,2,12,569,"36,8",39,"1,3",1944,"20,5","2,8",0,0
2018-01-08 13:00:00,8,2,13,533,"37,9",38,"2,3",1868,"21,1","3,05",0,0
2018-01-08 14:00:00,8,2,14,475,"38,7",38,"2,4",1943,"21,8","3,12",0,0
2018-01-08 15:00:00,8,2,15,531,"39,3",37,"2,3",1892,"21,9","2,82",0,0
2018-01-08 16:00:00,8,2,16,561,"39,4",39,"2,5",1897,"22,8","2,42",0,0
2018-01-08 17:00:00,8,2,17,1033,39,41,"2,6",1881,"23,3","1,83",0,0
2018-01-08 18:00:00,8,2,18,1929,"37,8",47,"3,8",1931,"24,5","1,09",0,0
2018-01-08 19:00:00,8,2,19,1553,"36,1",56,"3,7",1837,"25,9","0,47",0,0
2018-01-08 20:00:00,8,2,20,1441,"34,5",62,"2,8",1701,"26,1","0,02",0,0
2018-01-08 21:00:00,8,2,21,1500,"33,3",64,3,1680,"25,5",0,0,0
2018-01-08 22:00:00,8,2,22,1367,"32,6",64,"2,4",1703,"24,8",0,0,0
2018-01-08 23:00:00,8,2,23,1046,"32,3",67,1,1592,"25,3",0,0,0
2018-01-09 00:00:00,9,3,0,1075,"23,2",83,"0,5",1887,"20,1",0,0,0
2018-01-09 01:00:00,9,3,1,975,"22,7",83,"0,1",1940,"19,6",0,0,0
2018-01-09 02:00:00,9,3,2,785,22,86,"0,4",1703,"19,5",0,0,0
2018-01-09 03:00:00,9,3,3,514,"21,6",87,"0,3",1579,"19,3",0,0,0
2018-01-09 04:00:00,9,3,4,338,"21,2",88,"0,9",1183,"19,1",0,0,0
2018-01-09 05:00:00,9,3,5,260,"21,1",87,"0,6",1116,"18,8",0,0,0
2018-01-09 06:00:00,9,3,6,362,"20,9",87,"0,7",1198,"18,6",0,0,0
2018-01-09 07:00:00,9,3,7,511,"21,1",81,1,1738,"17,7","0,14",0,0
2018-01-09 08:00:00,9,3,8,812,"22,3",64,"1,7",2000,"15,1","0,75",0,0
2018-01-09 09:00:00,9,3,9,925,"24,1",56,"2,1",1956,"14,7","1,46",0,0
2018-01-09 10:00:00,9,3,10,861,26,54,"1,5",2000,"15,9","2,13",0,0
2018-01-09 11:00:00,9,3,11,981,"27,6",47,"1,2",2000,"15,2","2,63",0,0
2018-01-09 12:00:00,9,3,12,1086,"28,9",46,"1,6",1966,"16,1","2,96",0,0
2018-01-09 13:00:00,9,3,13,1303,"29,4",48,"1,9",1942,"17,2","2,88",0,0
2018-01-09 14:00:00,9,3,14,1371,"29,7",42,"1,4",2000,"15,4","2,37",0,0
2018-01-09 15:00:00,9,3,15,1480,30,45,"0,9",2000,"16,7","2,1",0,0
2018-01-09 16:00:00,9,3,16,1678,"30,5",41,"1,4",1930,"15,7","1,95",0,0
2018-01-09 17:00:00,9,3,17,1845,"29,6",42,"1,3",2000,"15,3","0,98",0,0
2018-01-09 18:00:00,9,3,18,1892,"28,8",46,"1,3",2000,16,"0,58",0,0
2018-01-09 19:00:00,9,3,19,1891,"27,8",48,"1,1",2000,"15,7","0,08",0,0
2018-01-09 20:00:00,9,3,20,1440,"26,9",49,"2,1",2000,"15,2",0,0,0
2018-01-09 21:00:00,9,3,21,1110,26,52,"1,4",2000,"15,3",0,0,0
2018-01-09 22:00:00,9,3,22,992,"25,1",53,2,2000,"14,8",0,0,0
2018-01-09 23:00:00,9,3,23,1523,"24,4",54,"1,6",2000,"14,4",0,0,0
2018-01-10 00:00:00,10,4,0,680,"14,1",55,"2,6",2000,"5,1",0,0,0
2018-01-10 01:00:00,10,4,1,402,"13,9",57,2,2000,"5,5",0,0,0
2018-01-10 02:00:00,10,4,2,262,"13,9",56,"2,4",2000,"5,2",0,0,0
2018-01-10 03:00:00,10,4,3,179,"13,6",56,"1,6",2000,"4,9",0,0,0
2018-01-10 04:00:00,10,4,4,143,"13,7",56,"1,9",2000,5,0,0,0
2018-01-10 05:00:00,10,4,5,246,"13,7",57,"1,8",1999,"5,3",0,0,0
2018-01-10 06:00:00,10,4,6,632,"13,3",56,"2,3",2000,"4,6",0,0,0
2018-01-10 07:00:00,10,4,7,1429,"13,1",58,"2,1",1997,5,"0,03",0,0
2018-01-10 08:00:00,10,4,8,2101,"13,7",54,"2,4",1960,"4,5","0,39",0,0
2018-01-10 09:00:00,10,4,9,1106,"14,9",50,"3,4",1989,"4,5","1,08",0,0
2018-01-10 10:00:00,10,4,10,856,"16,3",47,"3,6",1815,"4,9","1,93",0,0
2018-01-10 11:00:00,10,4,11,959,17,45,"4,5",1966,"4,9","2,04",0,0
2018-01-10 12:00:00,10,4,12,1138,"18,4",40,"3,5",1958,"4,5","2,28",0,0
2018-01-10 13:00:00,10,4,13,1087,"17,6",49,"4,7",2000,"6,7","1,89",0,0
2018-01-10 14:00:00,10,4,14,1137,"19,3",36,"3,5",1986,"3,8","2,28",0,0
2018-01-10 15:00:00,10,4,15,1258,19,40,"3,8",1983,5,"1,96",0,0
2018-01-10 16:00:00,10,4,16,1357,"17,7",47,"3,4",2000,"6,2","0,81",0,0
2018-01-10 17:00:00,10,4,17,1799,"17,2",53,"2,9",2000,"7,5","0,25",0,0
2018-01-10 18:00:00,10,4,18,2857,"16,6",61,"2,9",2000,9,"0,16",0,0
2018-01-10 19:00:00,10,4,19,2122,"16,2",62,"2,2",2000,"8,9",0,0,0
2018-01-10 20:00:00,10,4,20,1824,"15,4",63,"2,1",2000,"8,3",0,0,0
2018-01-10 21:00:00,10,4,21,1777,"14,6",66,4,2000,"8,3",0,0,0
2018-01-10 22:00:00,10,4,22,1501,"13,9",69,"0,5",2000,"8,2",0,0,0
2018-01-10 23:00:00,10,4,23,1057,"13,4",69,"3,7",2000,"7,8",0,0,0
2018-01-11 00:00:00,11,5,0,584,"5,7",62,"2,3",1909,-1,0,0,0
2018-01-11 01:00:00,11,5,1,524,"5,1",65,"1,6",1932,"-0,9",0,0,0
2018-01-11 02:00:00,11,5,2,362,"4,4",64,"1,4",2000,"-1,8",0,0,0
2018-01-11 03:00:00,11,5,3,242,"4,2",65,"0,7",1962,"-1,8",0,0,0
2018-01-11 04:00:00,11,5,4,147,"3,6",70,"0,8",1934,"-1,3",0,0,0
2018-01-11 05:00:00,11,5,5,154,"3,3",72,0,1946,"-1,2",0,0,0
2018-01-11 06:00:00,11,5,6,433,"2,9",75,"0,2",1761,"-1,1",0,0,0
2018-01-11 07:00:00,11,5,7,1055,"2,5",75,"0,5",1763,"-1,4",0,0,0
2018-01-11 08:00:00,11,5,8,1899,"2,8",74,"0,9",1366,"-1,3","0,13",0,0
2018-01-11 09:00:00,11,5,9,1011,"4,7",60,"0,9",1219,"-2,4","0,82",0,0
2018-01-11 10:00:00,11,5,10,696,"8,1",51,"0,7",1100,"-1,4","1,38",0,0
2018-01-11 11:00:00,11,5,11,852,"11,1",46,"1,6",1518,"-0,1","1,84",0,0
2018-01-11 12:00:00,11,5,12,926,"12,6",36,"2,6",1785,"-2,1","2,14",0,0
2018-01-11 13:00:00,11,5,13,968,"13,6",32,"1,8",1814,"-2,8","2,22",0,0
2018-01-11 14:00:00,11,5,14,1040,"14,9",31,"2,5",1872,"-2,1","2,06",0,0
2018-01-11 15:00:00,11,5,15,1094,"14,8",30,"2,7",1990,"-2,6","1,71",0,0
2018-01-11 16:00:00,11,5,16,1206,"14,7",32,2,1934,"-1,8","1,13",0,0
2018-01-11 17:00:00,11,5,17,1569,"13,7",37,"1,4",2000,"-0,7","0,49",0,0
2018-01-11 18:00:00,11,5,18,2254,"11,8",43,"1,3",1995,"-0,3","0,03",0,0
2018-01-11 19:00:00,11,5,19,1561,"10,5",49,"1,2",1965,"0,2",0,0,0
2018-01-11 20:00:00,11,5,20,1269,"9,9",53,"1,7",1868,"0,7",0,0,0
2018-01-11 21:00:00,11,5,21,1197,"9,3",54,"1,1",1975,"0,4",0,0,0
2018-01-11 22:00:00,11,5,22,1115,"8,3",61,"0,2",1809,"1,2",0,0,0
2018-01-11 23:00:00,11,5,23,806,"7,8",63,"0,4",1547,"1,1",0,0,0
2018-01-13 00:00:00,13,7,0,152,"-6,6",39,"1,6",1930,"-18,2",0,0,0
2018-01-13 01:00:00,13,7,1,168,"-6,5",45,"0,5",1964,"-16,4",0,0,0
2018-01-13 02:00:00,13,7,2,145,"-6,4",40,"0,9",2000,"-17,8",0,0,0
2018-01-13 03:00:00,13,7,3,77,"-6,5",42,"0,7",1996,"-17,3",0,0,0
2018-01-13 04:00:00,13,7,4,47,"-6,4",46,"0,8",1993,"-16,1",0,0,0
2018-01-13 05:00:00,13,7,5,40,"-6,3",51,"0,8",2000,"-14,8",0,0,0
2018-01-13 06:00:00,13,7,6,42,"-6,4",59,"0,6",887,"-13,1",0,0,0
2018-01-13 07:00:00,13,7,7,43,"-6,5",68,"0,6",571,"-11,4",0,0,0
2018-01-13 08:00:00,13,7,8,67,"-6,5",72,"0,8",670,"-10,7",0,0,"0,2"
2018-01-13 09:00:00,13,7,9,102,"-6,3",76,"0,6",330,"-9,8","0,05","0,2","0,4"
2018-01-13 10:00:00,13,7,10,106,"-5,5",72,"0,7",1354,"-9,7","0,29",0,"0,6"
2018-01-13 11:00:00,13,7,11,133,"-4,8",70,1,1244,"-9,4","0,21",0,"0,6"
2018-01-13 12:00:00,13,7,12,174,"-3,7",66,"1,1",1140,"-9,1","0,45","0,2","0,4"
2018-01-13 13:00:00,13,7,13,212,"-2,5",62,"1,4",1087,"-8,7","0,66",0,0
2018-01-13 14:00:00,13,7,14,215,"-1,8",62,"0,7",936,"-8,1","0,55",0,0
2018-01-13 15:00:00,13,7,15,251,"-1,5",62,"0,9",957,"-7,8","0,28",0,0
2018-01-13 16:00:00,13,7,16,249,"-1,2",63,"0,9",876,"-7,3","0,19",0,0
2018-01-13 17:00:00,13,7,17,277,"-1,4",68,1,761,"-6,5","0,11",0,0
2018-01-13 18:00:00,13,7,18,223,"-2,6",73,1,684,"-6,7","0,01",0,0
